0,1,2,3,4,5,6,7,8,9,10
-0.5762915281202012,-0.5741740245551106,0.7238941325222064,-1.0856785447262531,-0.1841174480760377,-1.0439414829603295,0.7082154448553233,0.8123251899026634,0.6432912104199531,0.9697011049270133,0.6669785266666032
-0.5762915281202012,-0.5741740245551106,-0.26059629025780723,-1.0856785447262531,0.007088336474004289,-0.6975921246529202,0.8758203726608548,-0.9225150955022773,-1.55450592795629,0.9697011049270133,0.36855078070208697
1.7352328660148886,-0.5741740245551106,-0.23987017609401745,0.9210829530136525,2.2059548587994873,-0.6975921246529202,1.0783850096868934,0.8123251899026634,0.6432912104199531,0.9697011049270133,0.7475970265329156
-0.5762915281202012,1.741632252999995,2.0710915531685408,-1.0856785447262531,1.727940397424382,1.0341546668841262,0.8115444973003264,0.8123251899026634,0.6432912104199531,0.9697011049270133,0.5596101311466805
1.7352328660148886,-0.5741740245551106,1.3042253291083197,-1.0856785447262531,-0.1841174480760377,-1.0439414829603295,0.44282340019072547,0.8123251899026634,0.6432912104199531,-1.0312456022985421,1.6347455043036603
-0.5762915281202012,1.741632252999995,-0.8927427722533949,-1.0856785447262531,-1.4269550476513106,0.34145595026930764,1.1772007020980286,-0.9225150955022773,0.6432912104199531,0.9697011049270133,0.9331777656475829
-0.5762915281202012,1.741632252999995,-0.5403988314689689,0.9210829530136525,0.19829412102404628,1.0341546668841262,-1.2202255675447518,0.8123251899026634,0.6432912104199531,0.9697011049270133,1.0755296309676532
-0.5762915281202012,1.741632252999995,-0.14660266235696354,0.9210829530136525,3.544395350649781,1.3805040251915355,0.807670911900902,-0.9225150955022773,0.6432912104199531,0.9697011049270133,-1.049751431474615
-0.5762915281202012,-0.5741740245551106,-0.29168546150349184,-1.0856785447262531,-0.6621319094511426,0.34145595026930764,1.4896716338029297,0.8123251899026634,0.6432912104199531,-1.0312456022985421,0.016123606324432837
-0.5762915281202012,-0.5741740245551106,-2.074131279589411,0.9210829530136525,-0.9489405862762057,0.687805308576717,0.6580674986342595,-0.9225150955022773,0.6432912104199531,0.9697011049270133,-0.9855395389150061
-0.5762915281202012,-0.5741740245551106,0.6202635617032576,0.9210829530136525,1.4411317205993193,0.34145595026930764,1.5224975856379197,-0.9225150955022773,0.6432912104199531,0.9697011049270133,1.1637232347695368
1.7352328660148886,-0.5741740245551106,-0.5818510597965485,-1.0856785447262531,-0.9489405862762057,-0.6975921246529202,0.8765143165904994,-0.9225150955022773,0.6432912104199531,-1.0312456022985421,-0.6799136784329285
-0.5762915281202012,1.741632252999995,1.5114864707462172,0.9210829530136525,0.19829412102404628,1.0341546668841262,0.5030162248594403,-0.9225150955022773,0.6432912104199531,-1.0312456022985421,-1.4199423402701359
